"","YEAR","COREG_2DW","Never_all","Never_incountry","Total_all","Never_cross"
"2206",2016,"PL62",476.817,476.817,538.57,0
"2207",2016,"PL63",796.708,796.708,969.942,0
"2208",2016,"PL71",939.779,939.779,1073.49,0
"2209",2016,"PL72",463.118,463.118,494.309,0
"2210",2016,"PL81",705.004,705.004,843.495,0
"2211",2016,"PL82",687.179,687.179,819.927,0
"2212",2016,"PL84",369.22,369.22,472.727,0
"2213",2016,"PL91",1099.31,1099.31,1461.155,0
"2214",2016,"PL92",906.195,906.195,1066.266,0
"2215",2016,"PT11",1368.29,1368.29,1561.791,0
"2216",2016,"PT15",182.825,182.825,210.767,0
"2217",2016,"PT16",874.318,874.318,1012.463,0
"2218",2016,"PT17",1052.561,1052.561,1291.53,0
"2219",2016,"PT18",263.169,263.169,297.558,0
"2220",2016,"PT20",93.881,93.881,105.615,0
"2221",2016,"PT30",97.831,97.831,112.943,0
"2222",2016,"RO11",1133.107,1133.107,1133.107,0
"2223",2016,"RO12",914.779,914.779,921.718,0
"2224",2016,"RO21",1479.049,1479.049,1479.049,0
"2225",2016,"RO22",941.207,941.207,941.207,0
"2226",2016,"RO31",1130.67,1130.67,1130.67,0
"2227",2016,"RO32",1182.303,1182.303,1189.497,0
"2228",2016,"RO41",775.119,775.119,775.119,0
"2229",2016,"RO42",708.337,708.337,708.337,0
"2230",2016,"SE00",5.891,4.167,5.891,1.724
"2231",2016,"SE11",743.766,743.766,1269.093,0
"2232",2016,"SE12",521.768,521.768,742.717,0
"2233",2016,"SE21",307.085,307.085,410.424,0
"2234",2016,"SE22",456.457,456.457,671.281,0
"2235",2016,"SE23",675.322,675.322,974.111,0
"2236",2016,"SE31",267.564,267.564,368.706,0
"2237",2016,"SE32",123.582,123.582,172.532,0
"2238",2016,"SE33",184.102,184.102,250.725,0
"2239",2016,"SI03",370.747,370.747,437.753,0
"2240",2016,"SI04",367.08,367.08,461.825,0
"2241",2016,"SK01",326.218,326.218,394.794,0
"2242",2016,"SK02",724.914,723.324,786.339,1.59000000000003
"2243",2016,"SK03",499.244,499.244,543.753,0
"2244",2016,"SK04",559.269,559.269,586.887,0
"2245",2016,"TR00",6.749,6.749,6.749,0
"2246",2016,"TR10",5485.108,5485.108,5630.296,0
"2247",2016,"TR21",688.606,688.606,706.698,0
"2248",2016,"TR22",586.42,586.42,612.384,0
"2249",2016,"TR31",1530.343,1530.343,1563.701,0
"2250",2016,"TR32",1130.848,1130.848,1151.446,0
"2251",2016,"TR33",1183.449,1183.449,1196.744,0
"2252",2016,"TR41",1370.944,1370.944,1392.582,0
"2253",2016,"TR42",1283.642,1283.642,1321.029,0
"2254",2016,"TR51",1909.384,1909.384,1927.669,0
"2255",2016,"TR52",772.274,772.274,804.92,0
"2256",2016,"TR61",1111.979,1111.979,1152.21,0
"2257",2016,"TR62",1264.041,1264.041,1298.44,0
"2258",2016,"TR63",816.19,816.19,851.256,0
"2259",2016,"TR71",491.557,491.557,504.641,0
"2260",2016,"TR72",784.22,784.22,802.764,0
"2261",2016,"TR81",361.751,361.751,369.915,0
"2262",2016,"TR82",315.945,315.945,321.696,0
"2263",2016,"TR83",926.979,926.979,961.892,0
"2264",2016,"TR90",1058.887,1058.887,1069.849,0
"2265",2016,"TRA1",292.962,292.962,358.297,0
"2266",2016,"TRA2",348.185,348.185,356.047,0
"2267",2016,"TRB1",548.43,548.43,562.311,0
"2268",2016,"TRB2",442.763,442.763,456.273,0
"2269",2016,"TRC1",693.033,693.033,703.681,0
"2270",2016,"TRC2",725.729,725.729,756.415,0
"2271",2016,"TRC3",355.628,355.628,372.96,0
"2272",2016,"UK00",124.62,51.907,124.62,72.713
"2273",2016,"UKC1",421.384,421.384,495.862,0
"2274",2016,"UKC2",577.239,577.239,658.408,0
"2275",2016,"UKD1",206.88,206.88,262.132,0
"2276",2016,"UKD3",1018.606,1018.606,1339.063,0
"2277",2016,"UKD4",545.599,545.599,713.123,0
"2278",2016,"UKD6",368.693,368.693,463.447,0
"2279",2016,"UKD7",480.968,480.968,589.492,0
"2280",2016,"UKE1",328.741,328.741,425.004,0
"2281",2016,"UKE2",298.869,298.869,408.13,0
"2282",2016,"UKE3",460.567,460.567,592.786,0
"2283",2016,"UKE4",872.863,872.863,1113.294,0
"2284",2016,"UKF1",777.39,777.39,1023.341,0
"2285",2016,"UKF2",649.726,649.726,838.475,0
"2286",2016,"UKF3",247.497,247.497,326.027,0
"2287",2016,"UKG1",486.437,486.437,619.178,0
"2288",2016,"UKG2",594.5,594.5,737.801,0
"2289",2016,"UKG3",1109.524,1109.524,1301.939,0
"2290",2016,"UKH1",915.214,915.214,1200.864,0
"2291",2016,"UKH2",597.059,597.059,789.912,0
"2292",2016,"UKH3",532.904,532.904,706.424,0
"2293",2016,"UKI3",1398.055,1398.055,1981.259,0
"2294",2016,"UKI4",884.435,884.435,1254.634,0
"2295",2016,"UKI5",413.546,413.546,549.57,0
"2296",2016,"UKI6",308.722,308.722,438.37,0
"2297",2016,"UKI7",636.661,636.661,922.31,0
"2298",2016,"UKJ1",891.999,891.999,1245.272,0
"2299",2016,"UKJ2",883.576,883.576,1310.844,0
"2300",2016,"UKJ3",650.394,650.394,893.787,0
"2301",2016,"UKJ4",565.466,565.466,760.417,0
"2302",2016,"UKK1",855.016,855.016,1258.178,0
"2303",2016,"UKK2",462.949,462.949,611.243,0
"2304",2016,"UKK3",190.392,190.392,265.327,0
"2305",2016,"UKK4",393.98,393.98,567.3,0
"2306",2016,"UKL1",631.605,631.605,795.861,0
"2307",2016,"UKL2",430.691,430.691,561.543,0
"2308",2016,"UKM5",248.22,248.22,289.952,0
"2309",2016,"UKM6",148.873,148.873,203.578,0
"2310",2016,"UKM7",724.26,724.26,927.457,0
"2311",2016,"UKM8",634.942,634.942,767.357,0
"2312",2016,"UKM9",334.578,334.578,404.535,0
"2313",2016,"UKN0",680.653,680.653,820.646,0
"2314",2017,"AT11",75.785,75.785,99.299,0
"2315",2017,"AT12",534.766,518.318,687.005,16.448
"2316",2017,"AT13",753.007,744.849,1017.833,8.15800000000002
"2317",2017,"AT21",199.876,198.116,250.488,1.75999999999999
"2318",2017,"AT22",467.509,467.509,584.406,0
"2319",2017,"AT31",605.173,594.348,746.133,10.825
"2320",2017,"AT32",237.343,229.06,297.97,8.28299999999999
"2321",2017,"AT33",298.943,298.943,374.538,0
"2322",2017,"AT34",149.274,149.274,183.697,0
"2323",2017,"BE00",10.64,0,14.302,10.64
"2324",2017,"BE10",496.675,496.675,683.936,0
"2325",2017,"BE21",558.596,558.596,743.369,0
"2326",2017,"BE22",253.624,253.624,315.416,0
"2327",2017,"BE23",442.078,442.078,565.034,0
"2328",2017,"BE24",306.74,306.74,428.8,0
"2329",2017,"BE25",368.979,368.979,482.195,0
"2330",2017,"BE31",104.634,104.634,151.17,0
"2331",2017,"BE32",311.772,311.772,380.182,0
"2332",2017,"BE33",285.288,285.288,344.466,0
"2333",2017,"BE34",66.728,66.728,83.24,0
"2334",2017,"BE35",123.695,123.695,168.042,0
"2335",2017,"BG31",263.927,263.927,263.927,0
"2336",2017,"BG32",323.926,323.926,323.926,0
"2337",2017,"BG33",394.798,394.798,394.798,0
"2338",2017,"BG34",442.187,442.187,442.187,0
"2339",2017,"BG41",1042.969,1042.969,1042.969,0
"2340",2017,"BG42",615.423,615.423,623.159,0
"2341",2017,"CH00",219.225,85.366,256.591,133.859
"2342",2017,"CH01",695.204,561.166,916.666,134.038
"2343",2017,"CH02",683.551,683.551,994.621,0
"2344",2017,"CH03",438.017,385.804,628.849,52.213
"2345",2017,"CH04",606.351,606.351,951.551,0
"2346",2017,"CH05",420.264,420.264,590.219,0
"2347",2017,"CH06",292.605,292.605,436.777,0
"2348",2017,"CH07",118.354,118.354,161.346,0
"2349",2017,"CY00",369.639,369.639,379.622,0
"2350",2017,"CZ01",682.774,677.594,802.891,5.17999999999995
"2351",2017,"CZ02",552.92,552.92,606.539,0
"2352",2017,"CZ03",541.604,541.604,583.333,0
"2353",2017,"CZ04",466.335,466.335,503.84,0
"2354",2017,"CZ05",627.06,627.06,704.368,0
"2355",2017,"CZ06",730.823,728.28,811.772,2.54300000000001
"2356",2017,"CZ07",542.647,542.647,583.682,0
"2357",2017,"CZ08",528.072,524.231,572.858,3.84100000000001
"2358",2017,"DE00",473.012,291.149,547.244,181.863
"2359",2017,"DE11",1960.021,1960.021,2267.841,0
"2360",2017,"DE12",1279.842,1279.842,1447.907,0
"2361",2017,"DE13",1003.225,1003.225,1131.445,0
"2362",2017,"DE14",841.287,841.287,963.24,0
"2363",2017,"DE21",2171.535,2158.882,2619.926,12.6529999999998
"2364",2017,"DE22",574.146,558.227,628.308,15.919
"2365",2017,"DE23",525.795,519.435,568.533,6.36000000000001
"2366",2017,"DE24",500.356,496.668,551.216,3.68799999999999
"2367",2017,"DE25",845.894,845.894,945.731,0
"2368",2017,"DE26",589.94,589.94,661.889,0
"2369",2017,"DE27",857.805,857.805,950.753,0
"2370",2017,"DE30",1693.156,1679.74,1977.568,13.4159999999999
"2371",2017,"DE40",949.441,944.278,1032.132,5.16300000000001
"2372",2017,"DE50",407.51,394.408,444.905,13.102
"2373",2017,"DE60",1065.414,1055.883,1234.093,9.53099999999995
"2374",2017,"DE71",1785.429,1785.429,2104.571,0
"2375",2017,"DE72",418.079,418.079,475.034,0
"2376",2017,"DE73",548.906,548.906,609.558,0
"2377",2017,"DE80",664.523,664.523,706.916,0
"2378",2017,"DE91",728.201,728.201,801.78,0
"2379",2017,"DE92",926.234,926.234,1029.572,0
"2380",2017,"DE93",596.997,596.997,683.368,0
"2381",2017,"DE94",1124.042,1124.042,1243.035,0
"2382",2017,"DEA1",2309.05,2309.05,2548.288,0
"2383",2017,"DEA2",1943.159,1943.159,2176.631,0
"2384",2017,"DEA3",1065.853,1065.853,1165.922,0
"2385",2017,"DEA4",923.803,923.803,1010.695,0
"2386",2017,"DEA5",1528.197,1528.197,1655.562,0
"2387",2017,"DEB1",589.858,587.941,660.726,1.91700000000003
"2388",2017,"DEB2",215.86,215.86,241.915,0
"2389",2017,"DEB3",827.624,827.624,937.083,0
"2390",2017,"DEC0",430.146,430.146,465.05,0
"2391",2017,"DED2",692.708,690.701,757.818,2.00699999999995
"2392",2017,"DED4",629.05,625.861,672.49,3.18899999999996
"2393",2017,"DED5",460.301,460.301,504.925,0
"2394",2017,"DEE0",890.055,890.055,946.247,0
"2395",2017,"DEF0",1097.018,1097.018,1249.383,0
"2396",2017,"DEG0",903.493,903.493,984.083,0
"2397",2017,"DK01",632.441,632.441,990.534,0
"2398",2017,"DK02",223.45,223.45,308.471,0
"2399",2017,"DK03",400.819,400.819,546.501,0
"2400",2017,"DK04",444.756,444.756,623.443,0
"2401",2017,"DK05",200.857,200.857,263.563,0
"2402",2017,"EE00",527.84,527.84,630.615,0
"2403",2017,"EL30",1239.191,1239.191,1340.273,0
"2404",2017,"EL41",68.977,68.977,70.409,0
"2405",2017,"EL42",125.481,125.481,134.011,0
"2406",2017,"EL43",227.702,227.702,236.69,0
"2407",2017,"EL51",199.184,199.184,205.571,0
"2408",2017,"EL52",579.575,579.575,625.036,0
"2409",2017,"EL53",83.589,83.589,83.589,0
"2410",2017,"EL54",102.314,102.314,103.954,0
"2411",2017,"EL61",246.739,246.739,251.576,0
"2412",2017,"EL62",72.876,72.876,74.966,0
"2413",2017,"EL63",205.957,205.957,217.028,0
"2414",2017,"EL64",193.139,193.139,197.212,0
"2415",2017,"EL65",200.521,200.521,207.124,0
"2416",2017,"ES11",950.723,950.723,1020.45,0
"2417",2017,"ES12",358.865,358.865,387.35,0
"2418",2017,"ES13",208.627,208.627,224.974,0
"2419",2017,"ES21",846.772,846.772,903.221,0
"2420",2017,"ES22",263.241,263.241,279.036,0
"2421",2017,"ES23",122.384,122.384,131.535,0
"2422",2017,"ES24",516.338,516.338,559.849,0
"2423",2017,"ES30",2661.949,2661.949,2947.202,0
"2424",2017,"ES41",878.827,878.827,950.8,0
"2425",2017,"ES42",656.614,656.614,710.822,0
"2426",2017,"ES43",327.103,327.103,351.852,0
"2427",2017,"ES51",3100.422,3100.422,3269.808,0
"2428",2017,"ES52",1777.522,1777.522,1933.772,0
"2429",2017,"ES53",511.369,511.369,538.906,0
"2430",2017,"ES61",2652.361,2652.361,2892.922,0
"2431",2017,"ES62",548.457,548.457,586.735,0
"2432",2017,"ES63",25.322,25.322,25.322,0
"2433",2017,"ES64",24.78,24.78,24.78,0
"2434",2017,"ES70",781.275,781.275,833.58,0
"2435",2017,"FI00",5.149,0,5.149,5.149
"2436",2017,"FI19",436.107,436.107,584.758,0
"2437",2017,"FI1B",533.337,529.096,852.261,4.24099999999999
"2438",2017,"FI1C",357.108,355.762,475.509,1.346
"2439",2017,"FI1D",415.669,415.669,530.111,0
"2440",2017,"FI20",12.032,12.032,16.656,0
"2441",2017,"FR00",56.097,27.771,59.974,28.326
"2442",2017,"FR10",4325.793,4325.793,5750.456,0
"2443",2017,"FRB0",830.511,830.511,967.072,0
"2444",2017,"FRC1",477.748,477.748,596.383,0
"2445",2017,"FRC2",345.658,345.658,423.892,0
"2446",2017,"FRD1",474.99,474.99,574.558,0
"2447",2017,"FRD2",574.882,574.882,690.838,0
"2448",2017,"FRE1",1173.497,1173.497,1432.459,0
"2449",2017,"FRE2",564.379,564.379,678.606,0
"2450",2017,"FRF1",633.086,633.086,738.361,0
"2451",2017,"FRF2",390.715,390.715,505.607,0
"2452",2017,"FRF3",650.66,650.66,798.866,0
"2453",2017,"FRG0",1284.842,1284.842,1567.782,0
"2454",2017,"FRH0",1052.307,1052.307,1320.91,0
"2455",2017,"FRI1",1053.685,1053.685,1326.701,0
"2456",2017,"FRI2",253.942,253.942,309.549,0
"2457",2017,"FRI3",564.516,564.516,687.647,0
"2458",2017,"FRJ1",742.448,742.448,965.935,0
"2459",2017,"FRJ2",984.924,984.924,1243.922,0
"2460",2017,"FRK1",411.155,411.155,508.863,0
"2461",2017,"FRK2",2077.96,2077.96,2688.489,0
"2462",2017,"FRL0",1532.996,1532.996,1937.451,0
"2463",2017,"FRM0",70.574,70.574,70.574,0
"2464",2017,"FRY1",93.487,93.487,93.487,0
"2465",2017,"FRY2",104.833,104.833,104.833,0
"2466",2017,"FRY3",50.963,50.963,50.963,0
"2467",2017,"FRY4",209.915,209.915,239.354,0
"2468",2017,"HR02",331.823,331.823,340.331,0
"2469",2017,"HR03",476.555,476.555,510.677,0
"2470",2017,"HR05",353.895,353.895,397.554,0
"2471",2017,"HR06",262.813,262.813,274.168,0
"2472",2017,"HU11",930.692,930.692,1042.978,0
"2473",2017,"HU12",408.421,408.421,444.18,0
"2474",2017,"HU21",433.75,430.264,455.623,3.48599999999999
"2475",2017,"HU22",418.739,418.739,445.928,0
"2476",2017,"HU23",320.878,320.878,347.913,0
"2477",2017,"HU31",414.195,414.195,434.399,0
"2478",2017,"HU32",579.086,579.086,595.922,0
"2479",2017,"HU33",511.456,511.456,548.324,0
"2480",2017,"IE00",40.838,37.084,52.122,3.754
"2481",2017,"IE04",293.08,293.08,343.632,0
"2482",2017,"IE05",573.562,573.562,684.4,0
"2483",2017,"IE06",894.782,894.782,1088.56,0
"2484",2017,"IS00",127.816,127.816,193.705,0
"2485",2017,"ITC1",1707.213,1707.213,1791.702,0
"2486",2017,"ITC2",53.316,53.316,55.165,0
"2487",2017,"ITC3",569.509,569.509,599.278,0
"2488",2017,"ITC4",4182.137,4182.137,4413.225,0
"2489",2017,"ITF1",458.37,458.37,481.728,0
"2490",2017,"ITF2",96.374,96.374,99.933,0
"2491",2017,"ITF3",1542.087,1542.087,1607.292,0
"2492",2017,"ITF4",1141.992,1131.569,1187.161,10.423
"2493",2017,"ITF5",183.838,183.838,190.606,0
"2494",2017,"ITF6",501.785,501.785,522.519,0
"2495",2017,"ITG1",1300.461,1291.36,1341.802,9.10100000000011
"2496",2017,"ITG2",544.714,535.602,566.532,9.11199999999997
"2497",2017,"ITH1",241.458,241.458,259.162,0
"2498",2017,"ITH2",223.223,223.223,233.778,0
"2499",2017,"ITH3",1998.017,1998.017,2097.689,0
"2500",2017,"ITH4",481.441,479.484,507.213,1.95699999999999
"2501",2017,"ITH5",1888.873,1888.873,1983.218,0
"2502",2017,"ITI1",1512.6,1512.6,1585.525,0
"2503",2017,"ITI2",330.753,330.753,348.537,0
"2504",2017,"ITI3",582.052,582.052,603.349,0
"2505",2017,"ITI4",2277.538,2277.538,2410.296,0
"2506",2017,"LT01",491.076,491.076,516.591,0
"2507",2017,"LT02",789.191,789.191,828.941,0
"2508",2017,"LU00",320.121,172.357,410.338,147.764
"2509",2017,"LV00",850.462,850.462,879.396,0
"2510",2017,"MT00",202.198,202.198,218.793,0
"2511",2017,"NL00",83.619,25.905,105.419,57.714
"2512",2017,"NL11",178.35,178.35,277.894,0
"2513",2017,"NL12",220.019,220.019,307.225,0
"2514",2017,"NL13",154.913,154.913,224.462,0
"2515",2017,"NL21",366.224,361.063,549.612,5.161
"2516",2017,"NL22",661.587,655.933,986.081,5.654
"2517",2017,"NL23",114.374,114.374,168.168,0
"2518",2017,"NL31",370.648,370.648,684.658,0
"2519",2017,"NL32",941.567,941.567,1542.03,0
"2520",2017,"NL33",1084.651,1084.651,1728.812,0
"2521",2017,"NL34",119.558,119.558,172.428,0
"2522",2017,"NL41",865.858,865.858,1288.29,0
"2523",2017,"NL42",367.843,356.496,520.843,11.347
"2524",2017,"NO00",202.474,168.693,273.327,33.781
"2525",2017,"NO02",136.414,136.414,149.72,0
"2526",2017,"NO06",180.023,180.023,195.672,0
"2527",2017,"NO07",189.164,189.164,203.94,0
"2528",2017,"NO08",815.019,815.019,908.286,0
"2529",2017,"NO09",258.186,258.186,278.426,0
"2530",2017,"NO0A",544.82,544.82,594.455,0
"2531",2017,"PL21",1155.346,1155.346,1395.046,0
"2532",2017,"PL22",1676.207,1676.207,1887.602,0
"2533",2017,"PL41",1353.538,1353.538,1582.033,0
"2534",2017,"PL42",597.778,597.778,664.202,0
"2535",2017,"PL43",365.057,365.057,408.891,0
"2536",2017,"PL51",1068.078,1068.078,1217.176,0
"2537",2017,"PL52",357.389,357.389,370.565,0
"2538",2017,"PL61",708.986,708.986,845.876,0
"2539",2017,"PL62",485.069,485.069,547.123,0
"2540",2017,"PL63",810.039,810.039,992.57,0
"2541",2017,"PL71",984.785,984.785,1088.927,0
"2542",2017,"PL72",480.304,480.304,503.339,0
"2543",2017,"PL81",713.313,713.313,832.801,0
"2544",2017,"PL82",721.548,721.548,841.892,0
"2545",2017,"PL84",390.777,390.777,475.204,0
"2546",2017,"PL91",1127.201,1127.201,1469.779,0
"2547",2017,"PL92",942.604,942.604,1083.398,0
"2548",2017,"PT11",1415.681,1415.681,1617.444,0
"2549",2017,"PT15",192.785,192.785,221.324,0
"2550",2017,"PT16",895.699,895.699,1037.371,0
"2551",2017,"PT17",1086.598,1086.598,1333.473,0
"2552",2017,"PT18",272.873,272.873,306.298,0
"2553",2017,"PT20",96.577,96.577,108.759,0
"2554",2017,"PT30",103.558,103.558,117.986,0
"2555",2017,"RO11",1173.732,1173.732,1173.732,0
"2556",2017,"RO12",946.252,946.252,946.252,0
"2557",2017,"RO21",1483.09,1483.09,1483.09,0
"2558",2017,"RO22",937.874,937.874,937.874,0
"2559",2017,"RO31",1177.472,1177.472,1177.472,0
"2560",2017,"RO32",1213.213,1213.213,1213.213,0
"2561",2017,"RO41",841.064,841.064,841.064,0
"2562",2017,"RO42",724.644,724.644,724.644,0
"2563",2017,"SE00",6.757,3.885,6.757,2.872
"2564",2017,"SE11",755.816,755.816,1297.972,0
"2565",2017,"SE12",527.964,527.964,750.418,0
"2566",2017,"SE21",311.024,311.024,422.54,0
"2567",2017,"SE22",458.399,458.399,686.179,0
"2568",2017,"SE23",685.813,685.813,1003.064,0
"2569",2017,"SE31",278.343,278.343,382.85,0
"2570",2017,"SE32",124.488,124.488,177.997,0
"2571",2017,"SE33",185.935,185.935,250.501,0
"2572",2017,"SI03",396.828,396.828,464.773,0
"2573",2017,"SI04",371.094,371.094,476.32,0
"2574",2017,"SK00",2.639,0,2.639,2.639
"2575",2017,"SK01",329.889,329.889,404.522,0
"2576",2017,"SK02",735.643,733.463,794.525,2.17999999999995
"2577",2017,"SK03",511.472,511.472,559.19,0
"2578",2017,"SK04",570.988,570.988,598.035,0
"2579",2017,"TR00",6.243,6.243,6.243,0
"2580",2017,"TR10",5532.452,5532.452,5701.765,0
"2581",2017,"TR21",724.528,724.528,748.419,0
"2582",2017,"TR22",623.269,623.269,646.239,0
"2583",2017,"TR31",1574.572,1574.572,1606.747,0
"2584",2017,"TR32",1190.844,1190.844,1221.317,0
"2585",2017,"TR33",1198.069,1198.069,1213.439,0
"2586",2017,"TR41",1437.394,1437.394,1464.724,0
"2587",2017,"TR42",1370.685,1370.685,1411.077,0
"2588",2017,"TR51",1944.939,1944.939,1980.663,0
"2589",2017,"TR52",811.288,811.288,841.885,0
"2590",2017,"TR61",1146.242,1146.242,1181.814,0
"2591",2017,"TR62",1286.508,1286.508,1330.257,0
"2592",2017,"TR63",908.884,908.884,944.67,0
"2593",2017,"TR71",509.439,509.439,523.624,0
"2594",2017,"TR72",749.258,749.258,769.138,0
"2595",2017,"TR81",372.791,372.791,379.614,0
"2596",2017,"TR82",324.903,324.903,331.473,0
"2597",2017,"TR83",984.15,984.15,1008.39,0
"2598",2017,"TR90",1101.177,1101.177,1112.015,0
"2599",2017,"TRA1",301.53,301.53,358.632,0
"2600",2017,"TRA2",333.865,333.865,338.732,0
"2601",2017,"TRB1",593.913,593.913,612.841,0
"2602",2017,"TRB2",472.692,472.692,486.536,0
"2603",2017,"TRC1",688.567,688.567,720.241,0
"2604",2017,"TRC2",832.556,832.556,862.063,0
"2605",2017,"TRC3",373.765,373.765,388.289,0
"2606",2017,"UK00",133.909,64.681,145.207,69.228
"2607",2017,"UKC1",409.291,409.291,507.435,0
"2608",2017,"UKC2",585.198,585.198,691.483,0
"2609",2017,"UKD1",222.914,222.914,269.627,0
"2610",2017,"UKD3",1059.4,1059.4,1351.333,0
"2611",2017,"UKD4",530.187,530.187,660.19,0
"2612",2017,"UKD6",368.623,368.623,487.185,0
"2613",2017,"UKD7",525.726,525.726,630.412,0
"2614",2017,"UKE1",320.476,320.476,407.566,0
"2615",2017,"UKE2",297.402,297.402,394.889,0
"2616",2017,"UKE3",473.209,473.209,630.05,0
"2617",2017,"UKE4",860.114,860.114,1121.428,0
"2618",2017,"UKF1",730.407,730.407,973.055,0
"2619",2017,"UKF2",637.849,637.849,814.215,0
"2620",2017,"UKF3",259.492,259.492,324.546,0
"2621",2017,"UKG1",495.793,495.793,619.178,0
"2622",2017,"UKG2",581.881,581.881,729.242,0
"2623",2017,"UKG3",1125.063,1125.063,1354.817,0
"2624",2017,"UKH1",876.525,876.525,1169.259,0
"2625",2017,"UKH2",630.163,630.163,830.55,0
"2626",2017,"UKH3",574.917,574.917,760.273,0
"2627",2017,"UKI3",1332.859,1332.859,1960.756,0
"2628",2017,"UKI4",919.138,919.138,1323.809,0
"2629",2017,"UKI5",406.123,406.123,540.82,0
"2630",2017,"UKI6",277.459,277.459,404.653,0
"2631",2017,"UKI7",649.4,649.4,868.191,0
"2632",2017,"UKJ1",833.915,833.915,1233.64,0
"2633",2017,"UKJ2",861.908,861.908,1301.663,0
"2634",2017,"UKJ3",743.422,743.422,974.419,0
"2635",2017,"UKJ4",567.726,567.726,780.191,0
"2636",2017,"UKK1",940.611,940.611,1302.671,0
"2637",2017,"UKK2",455.377,455.377,619.001,0
"2638",2017,"UKK3",167.251,167.251,262.747,0
"2639",2017,"UKK4",413.863,413.863,600.906,0
"2640",2017,"UKL1",599.753,599.753,778.031,0
"2641",2017,"UKL2",417.244,417.244,575.603,0
"2642",2017,"UKM5",235.805,235.805,280.259,0
"2643",2017,"UKM6",185.828,185.828,216.32,0
"2644",2017,"UKM7",807.757,807.757,1007.226,0
"2645",2017,"UKM8",631.242,631.242,766.72,0
"2646",2017,"UKM9",303.196,303.196,379.153,0
"2647",2017,"UKN0",669.445,669.445,808.223,0
"2648",2018,"AT11",75.439,75.439,97.562,0
"2649",2018,"AT12",550.636,534.526,706.8,16.11
"2650",2018,"AT13",759.09,748.856,1025.073,10.234
"2651",2018,"AT21",201.012,198.662,254.571,2.34999999999999
"2652",2018,"AT22",476.448,476.448,596.78,0
"2653",2018,"AT31",607.788,596.107,754.175,11.681
"2654",2018,"AT32",239.642,231.064,303.251,8.578
"2655",2018,"AT33",305.647,305.647,381.712,0
"2656",2018,"AT34",157.236,157.236,190.489,0
"2657",2018,"BE00",11.32,0,17.758,11.32
"2658",2018,"BE10",522.106,522.106,739.305,0
"2659",2018,"BE21",605.17,605.17,786.288,0
"2660",2018,"BE22",246.696,246.696,305.99,0
"2661",2018,"BE23",448.69,448.69,565.431,0
"2662",2018,"BE24",334.274,334.274,434.687,0
"2663",2018,"BE25",379.501,379.501,486.166,0
"2664",2018,"BE31",110.629,110.629,156.731,0
"2665",2018,"BE32",350.913,319.319,425.4,31.594
"2666",2018,"BE33",280.429,280.429,342.565,0
"2667",2018,"BE34",64.638,64.638,84.491,0
"2668",2018,"BE35",127.219,127.219,165.191,0
"2669",2018,"BG31",257.31,257.31,257.31,0
"2670",2018,"BG32",315.346,315.346,319.856,0
"2671",2018,"BG33",385.332,385.332,385.332,0
"2672",2018,"BG34",441.302,441.302,441.302,0
"2673",2018,"BG41",1062.475,1062.475,1069.3,0
"2674",2018,"BG42",602.423,602.423,607.122,0
"2675",2018,"CH00",207.532,82.298,246.751,125.234
"2676",2018,"CH01",687.213,579.24,909.769,107.973
"2677",2018,"CH02",707.427,680.882,1015.675,26.545
"2678",2018,"CH03",414.606,382.909,603.768,31.697
"2679",2018,"CH04",589.224,589.224,946.773,0
"2680",2018,"CH05",429.063,429.063,603.492,0
"2681",2018,"CH06",309.927,309.927,464.943,0
"2682",2018,"CH07",115.901,115.901,160.229,0
"2683",2018,"CY00",391.849,391.849,400.878,0
"2684",2018,"CZ01",730.979,725.349,862.259,5.63
"2685",2018,"CZ02",538.696,538.696,586.856,0
"2686",2018,"CZ03",541.619,541.619,581.69,0
"2687",2018,"CZ04",468.349,468.349,501.058,0
"2688",2018,"CZ05",649.583,649.583,715.799,0
"2689",2018,"CZ06",728.827,728.827,823.574,0
"2690",2018,"CZ07",560.744,560.744,601.713,0
"2691",2018,"CZ08",513.79,510.887,572.711,2.90299999999996
"2692",2018,"DE00",533.385,338.455,621.113,194.93
"2693",2018,"DE11",1958.548,1958.548,2285.719,0
"2694",2018,"DE12",1289.27,1289.27,1465.803,0
"2695",2018,"DE13",1018.968,1018.968,1146.226,0
"2696",2018,"DE14",855.18,855.18,973.487,0
"2697",2018,"DE21",2129.869,2116.737,2616.213,13.1320000000001
"2698",2018,"DE22",555.674,548.885,613.251,6.78899999999999
"2699",2018,"DE23",524.734,517.802,574.882,6.93200000000002
"2700",2018,"DE24",496.023,492.62,551.104,3.40300000000002
"2701",2018,"DE25",845.185,845.185,952.38,0
"2702",2018,"DE26",611.324,611.324,681.267,0
"2703",2018,"DE27",861.592,861.592,967.44,0
"2704",2018,"DE30",1721.452,1706.183,2037.884,15.269
"2705",2018,"DE40",894.516,889.006,980.474,5.50999999999999
"2706",2018,"DE50",408.647,396.985,447.117,11.662
"2707",2018,"DE60",1042.837,1034.153,1235.187,8.68399999999997
"2708",2018,"DE71",1786.796,1786.796,2124.853,0
"2709",2018,"DE72",419.354,419.354,472.372,0
"2710",2018,"DE73",558.084,548.895,619.395,9.18899999999996
"2711",2018,"DE80",644.205,644.205,695.316,0
"2712",2018,"DE91",714.913,714.913,790.945,0
"2713",2018,"DE92",918.958,918.958,1032.471,0
